samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-30	-42	-20	-52	-56	-56	-48	-36	
1	-34	-42	-12	-50	-56	-58	-52	-38	
2	-36	-42	-4	-46	-56	-60	-56	-40	
3	-40	-42	8	-40	-56	-64	-60	-44	
4	-44	-42	22	-32	-54	-66	-66	-48	
5	-48	-44	40	-22	-54	-68	-72	-52	
6	-52	-44	58	-12	-52	-70	-76	-56	
7	-58	-44	78	2	-48	-72	-82	-62	
8	-62	-44	98	16	-44	-74	-86	-66	
9	-66	-46	118	32	-38	-72	-90	-70	
10	-68	-46	136	48	-30	-68	-90	-74	
11	-68	-46	152	66	-18	-62	-86	-74	
12	-64	-44	162	84	-6	-52	-78	-74	
13	-58	-40	166	100	10	-40	-66	-68	
14	-48	-36	164	114	28	-22	-48	-60	
15	-34	-28	152	126	48	2	-24	-46	
16	-16	-16	134	132	70	28	4	-28	
17	6	-2	108	134	94	58	38	-6	
18	30	16	74	130	118	92	76	20	
19	56	36	32	116	140	128	118	50	
20	84	58	-16	96	158	166	158	82	
21	110	80	-70	68	174	200	200	116	
22	136	104	-128	32	186	234	238	150	
23	160	126	-186	-12	190	260	270	182	
24	180	146	-244	-62	186	280	298	212	
25	194	162	-302	-118	174	292	314	234	
26	202	176	-356	-176	154	294	322	252	
27	206	182	-404	-234	126	284	320	262	
28	204	184	-444	-294	90	264	306	266	
29	196	180	-478	-348	46	234	282	260	
30	182	170	-502	-396	0	196	248	246	
31	164	154	-518	-436	-50	150	208	226	
32	144	136	-524	-468	-98	100	164	200	
33	122	114	-518	-488	-146	48	116	170	
34	98	90	-506	-496	-188	-2	70	138	
35	74	66	-484	-494	-222	-48	24	104	
36	54	42	-456	-480	-248	-88	-14	70	
37	34	20	-422	-456	-266	-122	-48	40	
38	16	0	-382	-426	-272	-146	-76	12	
39	2	-16	-342	-388	-270	-160	-94	-10	
40	-8	-30	-298	-346	-260	-166	-106	-28	
41	-16	-38	-256	-300	-242	-166	-112	-42	
42	-20	-44	-214	-256	-220	-158	-110	-50	
43	-22	-48	-176	-212	-194	-146	-104	-54	
44	-22	-48	-142	-172	-168	-130	-96	-56	
45	-22	-44	-110	-136	-140	-112	-86	-54	
46	-20	-42	-82	-104	-116	-96	-76	-50	
47	-16	-36	-60	-78	-92	-80	-64	-46	
48	-14	-32	-40	-56	-74	-66	-56	-42	
49	-12	-26	-26	-38	-58	-54	-48	-38	
50	-12	-22	-14	-24	-46	-46	-42	-34	
51	-10	-18	-4	-16	-36	-38	-36	-30	
52	-10	-14	2	-8	-30	-34	-34	-28	
53	-10	-12	6	-4	-26	-32	-32	-26	
54	-10	-10	10	-2	-24	-30	-30	-24	
55	-12	-10	12	0	-22	-28	-30	-24	
56	-14	-10	14	0	-22	-28	-30	-22	
57	-14	-10	16	2	-22	-28	-30	-22	
58	-16	-10	16	2	-22	-28	-30	-22	
59	-18	-12	18	2	-22	-28	-30	-22	
60	-20	-12	18	2	-20	-28	-30	-22	
61	-20	-14	18	4	-20	-28	-30	-20	
62	-20	-14	20	4	-20	-26	-30	-20	
63	-20	-16	20	6	-18	-26	-28	-20	
64	-20	-16	20	6	-18	-26	-28	-20	
65	-20	-16	22	8	-16	-26	-28	-20	
66	-20	-16	22	8	-16	-24	-26	-20	
67	-20	-16	22	10	-14	-24	-26	-20	
68	-18	-16	24	10	-12	-24	-26	-20	
69	-18	-16	24	12	-12	-22	-24	-20	
70	-16	-16	24	12	-10	-22	-24	-20	
71	-16	-16	24	14	-8	-20	-22	-20	
72	-14	-16	26	16	-8	-20	-22	-18	
73	-14	-14	26	16	-6	-18	-22	-18	
74	-12	-14	26	18	-6	-18	-20	-18	
75	-12	-14	26	18	-4	-16	-20	-18	
76	-12	-14	26	20	-4	-16	-20	-16	
77	-12	-12	28	20	-4	-16	-20	-16	
78	-12	-12	28	22	-2	-14	-20	-16	
79	-12	-12	28	22	-2	-14	-20	-16	
80	-14	-14	28	22	-2	-14	-20	-16	
81	-14	-14	28	22	-2	-14	-20	-16	
82	-16	-16	28	22	-2	-14	-20	-16	
83	-18	-18	28	24	-2	-14	-22	-16	
84	-20	-20	28	24	-2	-14	-22	-16	
85	-22	-20	28	24	-2	-14	-22	-18	
86	-24	-22	28	26	0	-14	-22	-18	
87	-26	-22	28	26	0	-14	-22	-18	
88	-26	-22	30	28	0	-14	-22	-18	
89	-26	-22	30	30	2	-14	-20	-18	
90	-26	-20	30	32	4	-12	-20	-18	
91	-24	-18	30	34	6	-10	-18	-16	
92	-22	-16	32	36	8	-8	-16	-14	
93	-18	-12	32	38	10	-6	-12	-14	
94	-16	-8	34	40	12	-2	-10	-12	
95	-12	-4	34	44	14	0	-8	-10	
96	-8	0	36	46	16	2	-6	-6	
97	-4	4	36	48	18	6	-2	-4	
98	-2	8	38	48	20	8	0	-2	
99	0	10	38	50	22	8	2	-2	
100	2	12	40	52	24	10	2	0	
101	2	12	40	54	26	12	4	2	
102	2	12	40	56	28	12	4	2	
103	2	12	42	56	28	12	6	4	
104	0	12	42	58	30	12	6	4	
105	-2	10	42	60	30	12	6	4	
106	-4	10	42	62	32	12	6	4	
107	-6	8	44	64	32	14	6	4	
108	-8	8	44	64	34	14	6	4	
109	-8	6	44	66	34	16	8	4	
110	-10	6	44	68	36	16	8	4	
111	-10	8	44	70	38	18	10	4	
112	-10	10	44	74	42	20	10	6	
113	-8	12	44	76	44	24	12	6	
114	-6	14	46	80	48	26	14	8	
115	-2	18	46	84	52	30	18	10	
116	0	22	48	88	56	34	20	10	
117	4	28	50	92	62	38	24	14	
118	8	32	52	96	66	42	28	16	
119	12	36	54	100	70	46	32	18	
120	16	40	56	106	76	50	36	20	
121	20	44	58	110	80	54	40	24	
122	24	46	62	114	86	58	44	26	
123	26	50	64	120	90	62	48	30	
124	28	52	66	124	94	66	52	32	
125	28	52	68	130	100	70	54	36	
126	30	54	68	134	104	74	58	38	
127	30	56	70	140	108	80	62	42	
128	30	56	72	144	114	84	66	44	
129	32	58	74	150	120	88	72	48	
130	32	60	74	156	124	94	76	52	
131	34	64	76	162	130	100	80	54	
132	36	66	78	168	136	104	86	58	
133	38	70	78	174	144	110	90	62	
134	42	76	80	180	150	116	96	66	
135	46	80	82	188	158	122	102	70	
136	50	84	82	194	164	130	106	74	
137	54	90	84	202	172	136	112	78	
138	58	96	86	208	180	142	118	80	
139	62	100	86	214	186	148	124	84	
140	68	106	88	220	194	154	130	88	
141	72	110	88	226	200	160	134	92	
142	76	114	90	232	208	166	140	96	
143	78	118	90	238	214	172	146	100	
144	82	122	90	242	220	176	150	102	
145	84	124	92	248	224	182	154	106	
146	86	126	92	252	230	186	158	110	
147	88	126	92	256	234	190	160	112	
148	88	128	92	260	238	194	164	114	
149	88	128	92	262	242	196	166	116	
150	88	128	94	266	244	198	168	118	
151	86	126	94	268	248	200	168	118	
152	86	126	94	270	250	202	170	120	
153	84	124	94	272	252	202	170	120	
154	84	122	96	274	252	204	170	120	
155	82	120	96	274	254	204	170	120	
156	82	120	96	274	254	202	168	120	
157	80	118	96	272	252	202	168	118	
158	80	118	96	270	250	200	166	118	
159	80	116	94	266	248	198	164	116	
160	80	116	94	262	244	194	162	116	
161	78	116	92	258	240	190	158	114	
162	78	114	90	252	236	186	156	112	
163	78	114	88	244	228	180	152	110	
164	76	112	84	238	222	174	146	106	
165	74	110	82	228	214	168	140	104	
166	72	108	80	218	204	160	134	100	
167	70	104	76	208	194	152	128	94	
168	66	98	72	198	184	144	120	90	
169	60	94	70	188	174	136	114	84	
170	54	86	66	176	162	126	106	78	
171	48	80	64	164	150	118	98	72	
172	42	72	60	154	138	108	90	66	
173	36	62	58	142	128	98	82	60	
174	30	54	54	130	116	90	74	54	
175	22	46	52	120	106	82	66	48	
176	18	38	48	110	96	74	58	42	
177	12	32	46	100	86	66	52	36	
178	8	26	42	90	76	58	46	30	
179	4	22	40	82	68	52	40	26	
180	2	18	36	74	60	46	34	22	
181	2	14	34	66	54	40	30	18	
182	2	12	32	60	48	34	24	14	
183	2	10	30	54	42	30	20	12	
184	2	10	26	48	36	26	16	10	
185	2	10	24	42	30	22	14	6	
186	2	8	22	36	26	16	10	4	
187	2	8	20	32	20	12	6	2	
188	2	6	20	28	16	8	4	0	
189	2	6	18	22	12	4	0	-2	
190	0	4	16	18	6	0	-2	-4	
191	-2	2	14	14	2	-4	-6	-6	
192	-6	-2	14	10	-2	-8	-8	-8	
193	-8	-4	12	6	-6	-10	-12	-10	
194	-10	-6	12	4	-10	-14	-14	-12	
195	-14	-8	12	0	-14	-18	-16	-14	
196	-16	-12	10	-4	-18	-20	-18	-14	
197	-18	-14	10	-6	-20	-22	-20	-16	
198	-20	-14	10	-8	-22	-24	-22	-18	
199	-22	-16	10	-10	-24	-26	-24	-18	
200	-22	-18	10	-12	-26	-28	-24	-20	
201	-22	-18	10	-14	-26	-30	-24	-20	
202	-22	-18	8	-14	-28	-30	-26	-22	
203	-22	-20	8	-16	-28	-30	-26	-22	
204	-22	-20	8	-16	-28	-30	-26	-22	
205	-22	-20	8	-16	-30	-30	-26	-22	
206	-22	-20	8	-16	-30	-30	-24	-22	
207	-22	-20	8	-18	-30	-30	-24	-22	
208	-20	-20	8	-18	-30	-30	-24	-22	
209	-20	-18	8	-18	-30	-30	-24	-22	
210	-20	-18	8	-18	-30	-28	-24	-22	
211	-18	-18	8	-18	-30	-28	-24	-22	
212	-18	-18	8	-18	-30	-28	-24	-20	
213	-18	-18	6	-18	-30	-28	-24	-20	
